year,city,sport,discipline,athlete,country,gender,event,medal
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,BONOMI Beniamino,ITA,Men,K-2 1000m (kayak double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,ROSSI Antonio,ITA,Men,K-2 1000m (kayak double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,NILSSON Henrik,SWE,Men,K-2 1000m (kayak double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,OSCARSSON Markus,SWE,Men,K-2 1000m (kayak double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,RAUHE Ronald,GER,Men,K-2 500m (kayak double),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,WIESKOETTER Tim,GER,Men,K-2 500m (kayak double),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,KAMMERER Zoltan,HUN,Men,K-2 500m (kayak double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,STORCZ Botond,HUN,Men,K-2 500m (kayak double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,COLLINS Daniel,AUS,Men,K-2 500m (kayak double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,TRIM Andrew Lawrence,AUS,Men,K-2 500m (kayak double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,PASTUSZKA Aneta,POL,Women,K-2 500m (kayak double),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,SOKOLOWSKA KULESZA Beata,POL,Women,K-2 500m (kayak double),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,FISCHER Birgit,GER,Women,K-2 500m (kayak double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,WAGNER-AUGUSTIN Katrin,GER,Women,K-2 500m (kayak double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,KOVACS Katalin,HUN,Women,K-2 500m (kayak double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,SZABO Szilvia,HUN,Women,K-2 500m (kayak double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,BIALKOWSKI Dariusz,POL,Men,K-4 1000m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,KOTOWICZ Grzegorz,POL,Men,K-4 1000m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,SEROCZYNSKI Adam,POL,Men,K-4 1000m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,WITKOWSKI Marek,POL,Men,K-4 1000m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,HORVATH Gabor,HUN,Men,K-4 1000m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,KAMMERER Zoltan,HUN,Men,K-4 1000m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,STORCZ Botond,HUN,Men,K-4 1000m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,VERECKEI Akos,HUN,Men,K-4 1000m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,BACH Bjoern,GER,Men,K-4 1000m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,SCHAEFER Jan,GER,Men,K-4 1000m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,ULM Stefan,GER,Men,K-4 1000m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,ZABEL Mark,GER,Men,K-4 1000m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,IONITA Raluca,ROU,Women,K-4 500m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,LIMBAU Mariana,ROU,Women,K-4 500m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,RADU Elena,ROU,Women,K-4 500m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,TOMA Sanda,ROU,Women,K-4 500m (kayak four),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,FISCHER Birgit,GER,Women,K-4 500m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,MUCKE Manuela,GER,Women,K-4 500m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,SCHUCK Anett,GER,Women,K-4 500m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,WAGNER-AUGUSTIN Katrin,GER,Women,K-4 500m (kayak four),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,KOBAN Rita,HUN,Women,K-4 500m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,KOVACS Katalin,HUN,Women,K-4 500m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,SZABO Szilvia,HUN,Women,K-4 500m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak F,VISKI Erzsebet,HUN,Women,K-4 500m (kayak four),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,MINCIK Juraj,SVK,Men,C-1 (canoe single),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,ESTANGUET Tony,FRA,Men,C-1 (canoe single),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,MARTIKAN Michal,SVK,Men,C-1 (canoe single),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,JIRAS Marek,CZE,Men,C-2 (canoe double),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,MADER Tomas,CZE,Men,C-2 (canoe double),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,HOCHSCHORNER Pavol,SVK,Men,C-2 (canoe double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,HOCHSCHORNER Peter,SVK,Men,C-2 (canoe double),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,KOLOMANSKI Krzysztof,POL,Men,C-2 (canoe double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,STANISZEWSKI Michal,POL,Men,C-2 (canoe double),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,FERRAZZI Pierpaolo,ITA,Men,K-1 (kayak single),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,SCHMIDT Thomas,GER,Men,K-1 (kayak single),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,RATCLIFFE Paul,GBR,Men,K-1 (kayak single),Silver
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,BARDET Anne-Lise,FRA,Women,K-1 (kayak single),Bronze
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,HILGERTOVA Stepanka,CZE,Women,K-1 (kayak single),Gold
2000,Sydney,Canoe / Kayak,Canoe / Kayak S,GUIBAL Brigitte,FRA,Women,K-1 (kayak single),Silver
2000,Sydney,Cycling,Cycling Road,KLODEN Andreas,GER,Men,individual road race,Bronze
2000,Sydney,Cycling,Cycling Road,ULLRICH Jan,GER,Men,individual road race,Gold
2000,Sydney,Cycling,Cycling Road,VINOKUROV Alexandr,KAZ,Men,individual road race,Silver
2000,Sydney,Cycling,Cycling Road,ZILIUTE Diana,LTU,Women,individual road race,Bronze
2000,Sydney,Cycling,Cycling Road,ZIJLAARD-VAN MOORSEL Leontien,NED,Women,individual road race,Gold
2000,Sydney,Cycling,Cycling Road,KUPFERNAGEL Hanka,GER,Women,individual road race,Silver
2000,Sydney,Cycling,Cycling Road,ARMSTRONG Lance E.,USA,Men,individual time trial,Bronze
2000,Sydney,Cycling,Cycling Road,EKIMOV Vyacheslav,RUS,Men,individual time trial,Gold
2000,Sydney,Cycling,Cycling Road,ULLRICH Jan,GER,Men,individual time trial,Silver
2000,Sydney,Cycling,Cycling Road,LONGO-CIPRELLI Jeannie,FRA,Women,individual time trial,Bronze
2000,Sydney,Cycling,Cycling Road,ZIJLAARD-VAN MOORSEL Leontien,NED,Women,individual time trial,Gold
2000,Sydney,Cycling,Cycling Road,HOLDEN Mari,USA,Women,individual time trial,Silver
2000,Sydney,Cycling,Cycling Track,KELLY Shane,AUS,Men,1km time trial,Bronze
2000,Sydney,Cycling,Cycling Track,QUEALLY Jason,GBR,Men,1km time trial,Gold
2000,Sydney,Cycling,Cycling Track,NIMKE Stefan,GER,Men,1km time trial,Silver
2000,Sydney,Cycling,Cycling Track,JIANG Cuihua,CHN,Women,500m time trial,Bronze
2000,Sydney,Cycling,Cycling Track,BALLANGER Felicia,FRA,Women,500m time trial,Gold
2000,Sydney,Cycling,Cycling Track,FERRIS Michelle,AUS,Women,500m time trial,Silver
2000,Sydney,Cycling,Cycling Track,MCGEE Bradley,AUS,Men,Individual Pursuit,Bronze
2000,Sydney,Cycling,Cycling Track,BARTKO Robert,GER,Men,Individual Pursuit,Gold
2000,Sydney,Cycling,Cycling Track,LEHMANN Jens,GER,Men,Individual Pursuit,Silver
2000,Sydney,Cycling,Cycling Track,MCGREGOR Yvonne,GBR,Women,individual pursuit,Bronze
2000,Sydney,Cycling,Cycling Track,ZIJLAARD-VAN MOORSEL Leontien,NED,Women,individual pursuit,Gold
2000,Sydney,Cycling,Cycling Track,CLIGNET Marion,FRA,Women,individual pursuit,Silver
2000,Sydney,Cycling,Cycling Track,FIEDLER Jens,GER,Men,Keirin,Bronze
2000,Sydney,Cycling,Cycling Track,ROUSSEAU Florian,FRA,Men,Keirin,Gold
2000,Sydney,Cycling,Cycling Track,NEIWAND Garry Malcolm,AUS,Men,Keirin,Silver
2000,Sydney,Cycling,Cycling Track,MARTINELLO Silvio,ITA,Men,Madison,Bronze
2000,Sydney,Cycling,Cycling Track,VILLA Marco,ITA,Men,Madison,Bronze
2000,Sydney,Cycling,Cycling Track,AITKEN Brett,AUS,Men,Madison,Gold
2000,Sydney,Cycling,Cycling Track,MCGRORY Scott,AUS,Men,Madison,Gold
2000,Sydney,Cycling,Cycling Track,DE WILDE Etienne,BEL,Men,Madison,Silver
2000,Sydney,Cycling,Cycling Track,GILMORE Matthew,BEL,Men,Madison,Silver
2000,Sydney,Cycling,Cycling Track,EADIE Sean,AUS,Men,Olympic Sprint,Bronze
2000,Sydney,Cycling,Cycling Track,HILL Darryn,AUS,Men,Olympic Sprint,Bronze
2000,Sydney,Cycling,Cycling Track,NEIWAND Garry Malcolm,AUS,Men,Olympic Sprint,Bronze
2000,Sydney,Cycling,Cycling Track,GANE Laurent,FRA,Men,Olympic Sprint,Gold
2000,Sydney,Cycling,Cycling Track,ROUSSEAU Florian,FRA,Men,Olympic Sprint,Gold
2000,Sydney,Cycling,Cycling Track,TOURNANT Arnaud,FRA,Men,Olympic Sprint,Gold
2000,Sydney,Cycling,Cycling Track,HOY Chris,GBR,Men,Olympic Sprint,Silver
2000,Sydney,Cycling,Cycling Track,MACLEAN Craig,GBR,Men,Olympic Sprint,Silver
2000,Sydney,Cycling,Cycling Track,QUEALLY Jason,GBR,Men,Olympic Sprint,Silver
2000,Sydney,Cycling,Cycling Track,MARKOV Alexei,RUS,Men,Points Race,Bronze
2000,Sydney,Cycling,Cycling Track,LLANERAS Joan,ESP,Men,Points Race,Gold
2000,Sydney,Cycling,Cycling Track,WYNANTS Milton Ariel,URU,Men,Points Race,Silver
2000,Sydney,Cycling,Cycling Track,SLIOUSSAREVA Olga,RUS,Women,points race,Bronze
2000,Sydney,Cycling,Cycling Track,BELLUTTI Antonella,ITA,Women,points race,Gold
2000,Sydney,Cycling,Cycling Track,ZIJLAARD-VAN MOORSEL Leontien,NED,Women,points race,Silver
2000,Sydney,Cycling,Cycling Track,YANOVYCH Iryna,UKR,Women,sprint,Bronze
2000,Sydney,Cycling,Cycling Track,BALLANGER Felicia,FRA,Women,sprint,Gold
2000,Sydney,Cycling,Cycling Track,GRISHINA Oksana,RUS,Women,sprint,Silver
2000,Sydney,Cycling,Cycling Track,FIEDLER Jens,GER,Men,Sprint indivual,Bronze
2000,Sydney,Cycling,Cycling Track,NOTHSTEIN Marty,USA,Men,Sprint indivual,Gold
2000,Sydney,Cycling,Cycling Track,ROUSSEAU Florian,FRA,Men,Sprint indivual,Silver
2000,Sydney,Cycling,Cycling Track,CLAY Jonny,GBR,Men,Team Pursuit (4000m),Bronze
2000,Sydney,Cycling,Cycling Track,HAYLES Rob,GBR,Men,Team Pursuit (4000m),Bronze
2000,Sydney,Cycling,Cycling Track,MANNING Paul,GBR,Men,Team Pursuit (4000m),Bronze
2000,Sydney,Cycling,Cycling Track,NEWTON Chris,GBR,Men,Team Pursuit (4000m),Bronze
2000,Sydney,Cycling,Cycling Track,STEEL Bryan,GBR,Men,Team Pursuit (4000m),Bronze
2000,Sydney,Cycling,Cycling Track,WIGGINS Bradley,GBR,Men,Team Pursuit (4000m),Bronze
2000,Sydney,Cycling,Cycling Track,BARTKO Robert,GER,Men,Team Pursuit (4000m),Gold
2000,Sydney,Cycling,Cycling Track,BECKE Daniel,GER,Men,Team Pursuit (4000m),Gold
2000,Sydney,Cycling,Cycling Track,FULST Guido,GER,Men,Team Pursuit (4000m),Gold
2000,Sydney,Cycling,Cycling Track,LEHMANN Jens,GER,Men,Team Pursuit (4000m),Gold
2000,Sydney,Cycling,Cycling Track,POLLACK Olaf,GER,Men,Team Pursuit (4000m),Gold
2000,Sydney,Cycling,Cycling Track,CHERNYAVSKYY Sergiy,UKR,Men,Team Pursuit (4000m),Silver
2000,Sydney,Cycling,Cycling Track,FEDENKO Oleksandr,UKR,Men,Team Pursuit (4000m),Silver
2000,Sydney,Cycling,Cycling Track,MATVEYEV Sergiy,UKR,Men,Team Pursuit (4000m),Silver
2000,Sydney,Cycling,Cycling Track,SIMONENKO Alexander,UKR,Men,Team Pursuit (4000m),Silver
2000,Sydney,Cycling,Mountain Bike,SAUSER Christoph,SUI,Men,cross-country,Bronze
2000,Sydney,Cycling,Mountain Bike,MARTINEZ Miguel,FRA,Men,cross-country,Gold
2000,Sydney,Cycling,Mountain Bike,MEIRHAEGHE Filip,BEL,Men,cross-country,Silver
2000,Sydney,Cycling,Mountain Bike,FULLANA Marga,ESP,Women,cross-country,Bronze
2000,Sydney,Cycling,Mountain Bike,PEZZO Paola,ITA,Women,cross-country,Gold
2000,Sydney,Cycling,Mountain Bike,BLATTER Barbara,SUI,Women,cross-country,Silver
2000,Sydney,Equestrian,Dressage,SALZGEBER Ulla,GER,Women,individual,Bronze
2000,Sydney,Equestrian,Dressage,VAN GRUNSVEN Anky,NED,Women,individual,Gold
2000,Sydney,Equestrian,Dressage,WERTH Isabell,GER,Women,individual,Silver
2000,Sydney,Equestrian,Dressage,DOVER Robert,USA,Men,team,Bronze
2000,Sydney,Equestrian,Dressage,SEIDEL Guenter,USA,Men,team,Bronze
2000,Sydney,Equestrian,Dressage,TEEUWISSEN Arjen,NED,Men,team,Silver
2000,Sydney,Equestrian,Dressage,BLINKS Susan,USA,Women,team,Bronze
2000,Sydney,Equestrian,Dressage,TRAURIG Christine,USA,Women,team,Bronze
2000,Sydney,Equestrian,Dressage,CAPELLMANN Nadine,GER,Women,team,Gold
2000,Sydney,Equestrian,Dressage,SALZGEBER Ulla,GER,Women,team,Gold
2000,Sydney,Equestrian,Dressage,SIMONS DE RIDDER Alexandra,GER,Women,team,Gold
2000,Sydney,Equestrian,Dressage,WERTH Isabell,GER,Women,team,Gold
2000,Sydney,Equestrian,Dressage,BONTJE Ellen,NED,Women,team,Silver
2000,Sydney,Equestrian,Dressage,VAN BAALEN Coby,NED,Women,team,Silver
2000,Sydney,Equestrian,Dressage,VAN GRUNSVEN Anky,NED,Women,team,Silver
2000,Sydney,Equestrian,Eventing,TODD Mark,NZL,Men,individual,Bronze
2000,Sydney,Equestrian,Eventing,O'CONNOR David,USA,Men,individual,Gold
2000,Sydney,Equestrian,Eventing,HOY Andrew,AUS,Men,individual,Silver
2000,Sydney,Equestrian,Eventing,O'CONNOR David,USA,Men,team,Bronze
2000,Sydney,Equestrian,Eventing,DUTTON Phillip,AUS,Men,team,Gold
2000,Sydney,Equestrian,Eventing,HOY Andrew,AUS,Men,team,Gold
2000,Sydney,Equestrian,Eventing,RYAN Matthew Morgan,AUS,Men,team,Gold
2000,Sydney,Equestrian,Eventing,TINNEY Stuart,AUS,Men,team,Gold
2000,Sydney,Equestrian,Eventing,LAW Leslie,GBR,Men,team,Silver
2000,Sydney,Equestrian,Eventing,STARK Ian,GBR,Men,team,Silver
2000,Sydney,Equestrian,Eventing,FOUT Nina,USA,Women,team,Bronze
2000,Sydney,Equestrian,Eventing,O'CONNOR Karen,USA,Women,team,Bronze
2000,Sydney,Equestrian,Eventing,WIESMAN Linden,USA,Women,team,Bronze
2000,Sydney,Equestrian,Eventing,BRAKEWELL Jeanette,GBR,Women,team,Silver
2000,Sydney,Equestrian,Eventing,FUNNELL Pippa,GBR,Women,team,Silver
2000,Sydney,Equestrian,Jumping,ALEID Khaled,KSA,Men,individual,Bronze
2000,Sydney,Equestrian,Jumping,DUBBELDAM Jeroen,NED,Men,individual,Gold
2000,Sydney,Equestrian,Jumping,VOORN Albert,NED,Men,individual,Silver
2000,Sydney,Equestrian,Jumping,AZEVEDO Luiz Felipe,BRA,Men,team,Bronze
2000,Sydney,Equestrian,Jumping,JOHANNPETER Andre,BRA,Men,team,Bronze
2000,Sydney,Equestrian,Jumping,MIRANDA NETO Alvaro,BRA,Men,team,Bronze
2000,Sydney,Equestrian,Jumping,PESSOA Rodrigo,BRA,Men,team,Bronze
2000,Sydney,Equestrian,Jumping,BECKER Otto,GER,Men,team,Gold
2000,Sydney,Equestrian,Jumping,BEERBAUM Ludger,GER,Men,team,Gold
2000,Sydney,Equestrian,Jumping,EHNING Marcus,GER,Men,team,Gold
2000,Sydney,Equestrian,Jumping,NIEBERG Lars,GER,Men,team,Gold
2000,Sydney,Equestrian,Jumping,FUCHS Markus,SUI,Men,team,Silver
2000,Sydney,Equestrian,Jumping,MANDLI Beat,SUI,Men,team,Silver
2000,Sydney,Equestrian,Jumping,MELLIGER Wilhelm,SUI,Men,team,Silver
2000,Sydney,Equestrian,Jumping,MCNAUGHT Lesley,SUI,Women,team,Silver
2000,Sydney,Fencing,Fencing,LEE Sang-Ki,KOR,Men,épée individual,Bronze
2000,Sydney,Fencing,Fencing,KOLOBKOV Pavel,RUS,Men,épée individual,Gold
2000,Sydney,Fencing,Fencing,OBRY Hughes,FRA,Men,épée individual,Silver
2000,Sydney,Fencing,Fencing,FLESSEL-COLOVIC Laura,FRA,Women,épée individual,Bronze
2000,Sydney,Fencing,Fencing,NAGY Timea,HUN,Women,épée individual,Gold
2000,Sydney,Fencing,Fencing,BUERKI Gianna,SUI,Women,épée individual,Silver
2000,Sydney,Fencing,Fencing,LOYOLA Nelson,CUB,Men,épée team,Bronze
2000,Sydney,Fencing,Fencing,PEDROSO Carlos,CUB,Men,épée team,Bronze
2000,Sydney,Fencing,Fencing,TREVEJO Ivan,CUB,Men,épée team,Bronze
2000,Sydney,Fencing,Fencing,MAZZONI Angelo,ITA,Men,épée team,Gold
2000,Sydney,Fencing,Fencing,MILANOLI Paolo,ITA,Men,épée team,Gold
2000,Sydney,Fencing,Fencing,RANDAZZO Maurizio,ITA,Men,épée team,Gold
2000,Sydney,Fencing,Fencing,ROTA Alfredo,ITA,Men,épée team,Gold
2000,Sydney,Fencing,Fencing,DI MARTINO Jean-Francois,FRA,Men,épée team,Silver
2000,Sydney,Fencing,Fencing,OBRY Hughes,FRA,Men,épée team,Silver
2000,Sydney,Fencing,Fencing,SRECKI Eric,FRA,Men,épée team,Silver
2000,Sydney,Fencing,Fencing,LI Na,CHN,Women,épée team,Bronze
2000,Sydney,Fencing,Fencing,LIANG Qin,CHN,Women,épée team,Bronze
2000,Sydney,Fencing,Fencing,YANG Shaoqi,CHN,Women,épée team,Bronze
2000,Sydney,Fencing,Fencing,AZNAVOURIAN Karina,RUS,Women,épée team,Gold
2000,Sydney,Fencing,Fencing,ERMAKOVA Oxana,RUS,Women,épée team,Gold
2000,Sydney,Fencing,Fencing,LOGOUNOVA Tatiana,RUS,Women,épée team,Gold
2000,Sydney,Fencing,Fencing,MAZINA Mariya,RUS,Women,épée team,Gold
2000,Sydney,Fencing,Fencing,BUERKI Gianna,SUI,Women,épée team,Silver
2000,Sydney,Fencing,Fencing,LAMON Sophie,SUI,Women,épée team,Silver
2000,Sydney,Fencing,Fencing,ROMAGNOLI Diana,SUI,Women,épée team,Silver
2000,Sydney,Fencing,Fencing,SHEVCHENKO Dmitri,RUS,Men,foil individual,Bronze
2000,Sydney,Fencing,Fencing,KIM Young Ho,KOR,Men,foil individual,Gold
2000,Sydney,Fencing,Fencing,BISSDORF Ralf,GER,Men,foil individual,Silver
2000,Sydney,Fencing,Fencing,TRILLINI Giovanna,ITA,Women,foil individual,Bronze
2000,Sydney,Fencing,Fencing,VEZZALI Valentina,ITA,Women,foil individual,Gold
2000,Sydney,Fencing,Fencing,KOENIG Rita,GER,Women,foil individual,Silver
2000,Sydney,Fencing,Fencing,CROSTA Daniele,ITA,Men,foil team,Bronze
2000,Sydney,Fencing,Fencing,MAGNI Gabriele,ITA,Men,foil team,Bronze
2000,Sydney,Fencing,Fencing,SANZO Salvatore,ITA,Men,foil team,Bronze
2000,Sydney,Fencing,Fencing,ZENNARO Matteo,ITA,Men,foil team,Bronze
2000,Sydney,Fencing,Fencing,FERRARI Jean-Noel,FRA,Men,foil team,Gold
2000,Sydney,Fencing,Fencing,GUYART Brice,FRA,Men,foil team,Gold
2000,Sydney,Fencing,Fencing,LHOTELLIER Patrice,FRA,Men,foil team,Gold
2000,Sydney,Fencing,Fencing,PLUMENAIL Lionel,FRA,Men,foil team,Gold
2000,Sydney,Fencing,Fencing,DONG Zhaozhi,CHN,Men,foil team,Silver
2000,Sydney,Fencing,Fencing,WANG Haibin,CHN,Men,foil team,Silver
2000,Sydney,Fencing,Fencing,YE Chong,CHN,Men,foil team,Silver
2000,Sydney,Fencing,Fencing,BAU Sabine Christiane,GER,Women,foil team,Bronze
2000,Sydney,Fencing,Fencing,KOENIG Rita,GER,Women,foil team,Bronze
2000,Sydney,Fencing,Fencing,WEBER-KOSZTO Monika,GER,Women,foil team,Bronze
2000,Sydney,Fencing,Fencing,BIANCHEDI Diana,ITA,Women,foil team,Gold
2000,Sydney,Fencing,Fencing,TRILLINI Giovanna,ITA,Women,foil team,Gold
2000,Sydney,Fencing,Fencing,VEZZALI Valentina,ITA,Women,foil team,Gold
2000,Sydney,Fencing,Fencing,GRUCHALA Sylwia,POL,Women,foil team,Silver
2000,Sydney,Fencing,Fencing,MROCZKIEWICZ Magdalena,POL,Women,foil team,Silver
2000,Sydney,Fencing,Fencing,RYBICKA Anna,POL,Women,foil team,Silver
2000,Sydney,Fencing,Fencing,SZEWCZYK Barbara,POL,Women,foil team,Silver
2000,Sydney,Fencing,Fencing,KOTHNY Wiradech,GER,Men,sabre individual,Bronze
2000,Sydney,Fencing,Fencing,COVALIU Mihai,ROU,Men,sabre individual,Gold
2000,Sydney,Fencing,Fencing,GOURDAIN Mathieu,FRA,Men,sabre individual,Silver
2000,Sydney,Fencing,Fencing,BAUER Dennis,GER,Men,sabre team,Bronze
2000,Sydney,Fencing,Fencing,KOTHNY Wiradech,GER,Men,sabre team,Bronze
2000,Sydney,Fencing,Fencing,WEBER Alexander,GER,Men,sabre team,Bronze
2000,Sydney,Fencing,Fencing,CHARIKOV Serguei,RUS,Men,sabre team,Gold
2000,Sydney,Fencing,Fencing,FROSSINE Alexei,RUS,Men,sabre team,Gold
2000,Sydney,Fencing,Fencing,POZDNYAKOV Stanislav,RUS,Men,sabre team,Gold
2000,Sydney,Fencing,Fencing,GOURDAIN Mathieu,FRA,Men,sabre team,Silver
2000,Sydney,Fencing,Fencing,PILLET Julien,FRA,Men,sabre team,Silver
2000,Sydney,Fencing,Fencing,SEGUIN Cedric,FRA,Men,sabre team,Silver
2000,Sydney,Fencing,Fencing,TOUYA Damien,FRA,Men,sabre team,Silver
2000,Sydney,Football,Football,ALVAREZ Cristian,CHI,Men,football,Bronze
2000,Sydney,Football,Football,ARRUE Francisco,CHI,Men,football,Bronze
2000,Sydney,Football,Football,CONTRERAS Pablo,CHI,Men,football,Bronze
2000,Sydney,Football,Football,DI GREGORIO Javier,CHI,Men,football,Bronze
2000,Sydney,Football,Football,GONZALEZ Sebastian,CHI,Men,football,Bronze
2000,Sydney,Football,Football,HENRIQUEZ David,CHI,Men,football,Bronze
2000,Sydney,Football,Football,IBARRA Manuel,CHI,Men,football,Bronze
2000,Sydney,Football,Football,MALDONADO Claudio,CHI,Men,football,Bronze
2000,Sydney,Football,Football,NAVIA Reinaldo,CHI,Men,football,Bronze
2000,Sydney,Football,Football,NUNEZ Rodrigo,CHI,Men,football,Bronze
2000,Sydney,Football,Football,OLARRA Rafael,CHI,Men,football,Bronze
2000,Sydney,Football,Football,ORMAZABAL Patricio,CHI,Men,football,Bronze
2000,Sydney,Football,Football,PIZARRO David,CHI,Men,football,Bronze
2000,Sydney,Football,Football,REYES Pedro,CHI,Men,football,Bronze
2000,Sydney,Football,Football,ROJAS Mauricio,CHI,Men,football,Bronze
2000,Sydney,Football,Football,TAPIA Nelson,CHI,Men,football,Bronze
2000,Sydney,Football,Football,TELLO Rodrigo,CHI,Men,football,Bronze
2000,Sydney,Football,Football,ZAMORANO Ivan,CHI,Men,football,Bronze
2000,Sydney,Football,Football,ABANDA ETONG Patrice,CMR,Men,football,Gold
2000,Sydney,Football,Football,ALNOUDJI Nicolas,CMR,Men,football,Gold
2000,Sydney,Football,Football,BEAUD Clement,CMR,Men,football,Gold
2000,Sydney,Football,Football,BEKONO NDENE Daniel,CMR,Men,football,Gold
2000,Sydney,Football,Football,BRANCO Serge,CMR,Men,football,Gold
2000,Sydney,Football,Football,EPALLE Joel,CMR,Men,football,Gold
2000,Sydney,Football,Football,ETAME MAYER Lawren,CMR,Men,football,Gold
2000,Sydney,Football,Football,ETO'O FILS Samuel,CMR,Men,football,Gold
2000,Sydney,Football,Football,KAMENI Idriss C,CMR,Men,football,Gold
2000,Sydney,Football,Football,MBAMI Modeste,CMR,Men,football,Gold
2000,Sydney,Football,Football,MBOMA DEM Patrick,CMR,Men,football,Gold
2000,Sydney,Football,Football,MEYONG ZE Albert,CMR,Men,football,Gold
2000,Sydney,Football,Football,MIMPO Serge,CMR,Men,football,Gold
2000,Sydney,Football,Football,NGOME KOME Daniel,CMR,Men,football,Gold
2000,Sydney,Football,Football,NGUIMBAT Aaron,CMR,Men,football,Gold
2000,Sydney,Football,Football,NJITAP FOTSO Geremi,CMR,Men,football,Gold
2000,Sydney,Football,Football,SUFFO K Patrick,CMR,Men,football,Gold
2000,Sydney,Football,Football,WOME NLEND Pierre,CMR,Men,football,Gold
2000,Sydney,Football,Football,ALBELDA David,ESP,Men,football,Silver
2000,Sydney,Football,Football,AMAYA Ivan,ESP,Men,football,Silver
2000,Sydney,Football,Football,ANGULO Miguel Angel,ESP,Men,football,Silver
2000,Sydney,Football,Football,ARANZUBIA Daniel,ESP,Men,football,Silver
2000,Sydney,Football,Football,CAPDEVILA Juan,ESP,Men,football,Silver
2000,Sydney,Football,Football,FERRON Jordi,ESP,Men,football,Silver
2000,Sydney,Football,Football,GARCIA Gabriel,ESP,Men,football,Silver
2000,Sydney,Football,Football,HERNANDEZ Xavier,ESP,Men,football,Silver
2000,Sydney,Football,Football,LACRUZ Jesus Maria,ESP,Men,football,Silver
2000,Sydney,Football,Football,LUQUE Alberto,ESP,Men,football,Silver
2000,Sydney,Football,Football,MARCHENA Carlos,ESP,Men,football,Silver
2000,Sydney,Football,Football,ORTIZ Felipe,ESP,Men,football,Silver
